ts_utc,dex,symbol,funding_1h,apr_pct,mark,oi_usd,day_vlm_usd
2026-07-31T21:17:17Z,xyz,xyz:CRWV,0.0000020933,1.834,71.375,4670452,6409560
2026-07-31T21:17:17Z,xyz,xyz:URNM,0.0001256647,110.082,48.803,1012115,300905
2026-07-31T21:17:17Z,xyz,xyz:PALLADIUM,0.0000261736,22.928,1281.9,2015029,818203
2026-07-31T21:17:17Z,xyz,xyz:GME,0.0000062500,5.475,21.73,2114871,480172
2026-07-31T21:17:17Z,xyz,xyz:KR200,-0.0003179984,-278.567,977.94,1234152,4222784
2026-07-31T21:17:17Z,xyz,xyz:SOFTBANK,-0.0002680396,-234.803,31.502,249443,220137
2026-07-31T21:17:17Z,xyz,xyz:JP225,0.0003553228,311.263,63881.0,906194,4230600
2026-07-31T21:17:17Z,xyz,xyz:HYUNDAI,-0.0000678184,-59.409,256.99,1625067,2822327
2026-07-31T21:17:17Z,xyz,xyz:KIOXIA,-0.0001769255,-154.987,278.99,14791079,37309062
2026-07-31T21:17:17Z,xyz,xyz:EWY,0.0000123635,10.83,156.59,9523354,111409623
2026-07-31T21:17:17Z,xyz,xyz:EWJ,-0.0000107658,-9.431,92.465,927894,2962738
2026-07-31T21:17:17Z,xyz,xyz:BRENTOIL,-0.0001317721,-115.432,90.062,158111658,198493565
2026-07-31T21:17:17Z,xyz,xyz:HIMS,0.0000247057,21.642,27.68,3005802,1662095
2026-07-31T21:17:17Z,xyz,xyz:SP500,-0.0000263788,-23.108,7465.7,663648679,615063379
2026-07-31T21:17:17Z,xyz,xyz:DKNG,0.0000151412,13.264,23.469,1161330,1046654
2026-07-31T21:17:17Z,xyz,xyz:LITE,0.0000062500,5.475,710.35,6130420,3301750
2026-07-31T21:17:17Z,xyz,xyz:XLE,0.0000280963,24.612,59.888,1639100,401553
2026-07-31T21:17:17Z,xyz,xyz:BX,-0.0001118205,-97.955,127.61,3616873,2595143
2026-07-31T21:17:17Z,xyz,xyz:PURRDAT,-0.0001316223,-115.301,6.1595,6207914,2891972
2026-07-31T21:17:17Z,xyz,xyz:MRVL,0.0000143534,12.574,187.17,26805245,46129905
2026-07-31T21:17:17Z,xyz,xyz:RKLB,0.0000062500,5.475,64.394,4033518,2420214
2026-07-31T21:17:17Z,xyz,xyz:BIRD,0.0005561374,487.176,2.2273,61722,161034
2026-07-31T21:17:17Z,xyz,xyz:DRAM,-0.0000147376,-12.91,49.964,66680615,528390806
2026-07-31T21:17:17Z,xyz,xyz:CBRS,0.0000062500,5.475,197.35,42853313,14076728
2026-07-31T21:17:17Z,xyz,xyz:EWZ,0.0000202685,17.755,36.51,282973,422484
2026-07-31T21:17:17Z,xyz,xyz:ZM,-0.0000109765,-9.615,94.825,360896,815838
2026-07-31T21:17:17Z,xyz,xyz:EBAY,-0.0000667016,-58.431,113.89,226611,207851
2026-07-31T21:17:17Z,xyz,xyz:ARM,0.0000062500,5.475,237.71,3244285,4002195
2026-07-31T21:17:17Z,xyz,xyz:EWT,-0.0000280627,-24.583,96.423,635813,749698
2026-07-31T21:17:17Z,xyz,xyz:GBP,-0.0000313555,-27.467,1.3481,59839,67773
2026-07-31T21:17:17Z,xyz,xyz:SPCX,0.0000242525,21.245,108.22,176469835,123949297
2026-07-31T21:17:17Z,xyz,xyz:ASML,-0.0000052176,-4.571,1629.3,1914388,1575477
2026-07-31T21:17:17Z,xyz,xyz:MINIMAX,-0.0000273305,-23.942,29.162,6196068,6165031
2026-07-31T21:17:17Z,xyz,xyz:BB,0.0000256462,22.466,8.475,10533518,3056150
2026-07-31T21:17:17Z,xyz,xyz:QNT,0.0000763418,66.875,51.693,1193689,1571513
2026-07-31T21:17:17Z,xyz,xyz:DELL,0.0000062500,5.475,404.22,2954282,3313730
2026-07-31T21:17:17Z,xyz,xyz:IBM,0.0000062500,5.475,222.82,1718223,1074348
2026-07-31T21:17:17Z,xyz,xyz:AVGO,0.0000062500,5.475,388.76,2481440,705090
2026-07-31T21:17:17Z,xyz,xyz:NOW,0.0000062500,5.475,110.48,1340805,1697401
2026-07-31T21:17:17Z,xyz,xyz:NBIS,0.0000062500,5.475,189.92,24088344,38407430
2026-07-31T21:17:17Z,xyz,xyz:WDC,0.0000062500,5.475,541.68,1129005,3084258
2026-07-31T21:17:17Z,xyz,xyz:NOK,0.0000604110,52.92,9.0953,1857510,1603064
2026-07-31T21:17:17Z,xyz,xyz:SMH,-0.0000616597,-54.014,539.0,1528667,1747773
2026-07-31T21:17:17Z,xyz,xyz:BE,0.0000299480,26.234,199.23,2786678,10539519
2026-07-31T21:17:17Z,xyz,xyz:ZHIPU,0.0005587541,489.469,115.19,4938583,18940494
2026-07-31T21:17:17Z,xyz,xyz:QCOM,0.0000116577,10.212,147.35,3938819,2014106
2026-07-31T21:17:17Z,xyz,xyz:STRC,-0.0000328779,-28.801,89.21,8891757,1371555
2026-07-31T21:17:17Z,xyz,xyz:BOT,-0.0003096622,-271.264,26.136,3633028,1241176
2026-07-31T21:17:17Z,xyz,xyz:AMAT,0.0000062500,5.475,507.93,804623,881816
2026-07-31T21:17:17Z,xyz,xyz:GIGADEV,-0.0000722886,-63.325,56.432,520128,613291
2026-07-31T21:17:17Z,xyz,xyz:SHAZ,-0.0002055862,-180.094,47.481,2599363,905521
2026-07-31T21:17:17Z,xyz,xyz:SKHY,0.0000062500,5.475,142.92,81481050,436088284
2026-07-31T21:17:17Z,xyz,xyz:CXMT,0.0000656576,57.516,7.5289,72856680,76947796
2026-07-31T21:17:17Z,hyna,hyna:BTC,0.0000125000,10.95,63027.0,2001245,1549502
2026-07-31T21:17:17Z,hyna,hyna:ETH,0.0000096160,8.424,1862.7,1300185,850436
2026-07-31T21:17:17Z,hyna,hyna:HYPE,0.0000622089,54.495,52.594,673261,69441
2026-07-31T21:17:17Z,hyna,hyna:SOL,0.0000125000,10.95,73.073,495032,93703
2026-07-31T21:17:17Z,hyna,hyna:ZEC,0.0000125000,10.95,455.95,65456,6161
2026-07-31T21:17:17Z,hyna,hyna:XRP,0.0000125000,10.95,1.0633,36565,333
2026-07-31T21:17:17Z,hyna,hyna:BNB,0.0000125000,10.95,587.92,18865,14885
2026-07-31T21:17:17Z,hyna,hyna:DOGE,0.0000125000,10.95,0.06978,38414,2217
2026-07-31T21:17:17Z,hyna,hyna:SUI,0.0000125000,10.95,0.68209,20150,1587
2026-07-31T21:17:17Z,hyna,hyna:PUMP,0.0000125000,10.95,0.002098,147861,18181
2026-07-31T21:17:17Z,hyna,hyna:FARTCOIN,0.0000587028,51.424,0.1219,29579,6677
2026-07-31T21:17:17Z,hyna,hyna:ENA,0.0000676216,59.237,0.08054,474441,6300
2026-07-31T21:17:17Z,hyna,hyna:LTC,0.0000057702,5.055,44.686,61229,11
2026-07-31T21:17:17Z,hyna,hyna:LINK,-0.0000477993,-41.872,8.1564,26962,2950
2026-07-31T21:17:17Z,hyna,hyna:XPL,0.0000125000,10.95,0.074672,18493,0
2026-07-31T21:17:17Z,hyna,hyna:ADA,0.0000125000,10.95,0.16911,24188,0
2026-07-31T21:17:17Z,hyna,hyna:1000PEPE,-0.0000065572,-5.744,0.002758,42150,25452
2026-07-31T21:17:17Z,hyna,hyna:BASED,0.0000302076,26.462,0.078889,61775,4432
2026-07-31T21:17:17Z,para,para:TOTAL2,0.0000123439,10.813,879.421,208011,241
2026-07-31T21:17:17Z,para,para:OTHERS,0.0000259018,22.69,156.6984,324729,894
2026-07-31T21:17:17Z,para,para:BTCD,-0.0000121314,-10.627,58.94079,649091,28077
2026-07-31T21:17:17Z,para,para:AVGO,0.0000075000,6.57,388.66,113885,18046
2026-07-31T21:17:17Z,para,para:COHR,0.0000075000,6.57,260.7974,198357,540987
2026-07-31T21:17:17Z,para,para:GLW,0.0000075000,6.57,137.66,93455,245642
2026-07-31T21:17:17Z,para,para:CRDO,-0.0000357061,-31.279,204.4711,550391,1180853
2026-07-31T21:17:17Z,para,para:LRCX,-0.0000035047,-3.07,292.6264,213208,1219830
2026-07-31T21:17:17Z,para,para:STX,0.0000200777,17.588,851.74,424979,1839603
2026-07-31T21:17:17Z,para,para:IREN,0.0000075000,6.57,36.7296,120504,1746389
2026-07-31T21:17:17Z,para,para:TER,0.0003791909,332.171,365.69,50048,302037
2026-07-31T21:17:17Z,para,para:AAOI,0.0003657722,320.416,93.22,25760,155936
2026-07-31T21:17:17Z,mkts,mkts:US500,0.0000057078,5.0,744.98,1170705,1156324
2026-07-31T21:17:17Z,mkts,mkts:USTECH,-0.0000318554,-27.905,685.35,3313229,5306725
2026-07-31T23:13:07Z,xyz,xyz:XYZ100,0.0000062500,5.475,28123.0,218618387,518416161
2026-07-31T23:13:07Z,xyz,xyz:TSLA,0.0000062500,5.475,309.65,34096546,82942610
2026-07-31T23:13:07Z,xyz,xyz:NVDA,0.0000062500,5.475,199.05,155388626,59939077
2026-07-31T23:13:07Z,xyz,xyz:GOLD,0.0000062500,5.475,4052.4,189437407,50537086
2026-07-31T23:13:07Z,xyz,xyz:HOOD,0.0000062500,5.475,86.357,17267863,7905133
2026-07-31T23:13:07Z,xyz,xyz:INTC,0.0000047844,4.191,89.424,34051091,52527886
2026-07-31T23:13:07Z,xyz,xyz:PLTR,0.0000062500,5.475,122.72,5204763,6330307
2026-07-31T23:13:07Z,xyz,xyz:COIN,0.0000062500,5.475,145.81,11595706,18518300
2026-07-31T23:13:07Z,xyz,xyz:META,0.0000115315,10.102,555.81,62206828,32943018
2026-07-31T23:13:07Z,xyz,xyz:AAPL,0.0000062500,5.475,307.65,53145176,86690043
2026-07-31T23:13:07Z,xyz,xyz:MSFT,-0.0000216206,-18.94,461.5,41239779,36841429
2026-07-31T23:13:07Z,xyz,xyz:ORCL,0.0000062500,5.475,129.29,29708001,11925334
2026-07-31T23:13:07Z,xyz,xyz:GOOGL,0.0000062500,5.475,353.84,114094732,63846148
2026-07-31T23:13:07Z,xyz,xyz:AMZN,0.0000052524,4.601,270.36,23447730,46904794
2026-07-31T23:13:07Z,xyz,xyz:AMD,0.0000062500,5.475,475.27,7455224,40581736
2026-07-31T23:13:07Z,xyz,xyz:MU,0.0000062500,5.475,814.02,169225210,731663928
2026-07-31T23:13:07Z,xyz,xyz:SNDK,0.0000124143,10.875,1206.4,118462839,942702461
2026-07-31T23:13:07Z,xyz,xyz:MSTR,0.0000062500,5.475,92.78,22917884,17692174
2026-07-31T23:13:07Z,xyz,xyz:CRCL,0.0000004546,0.398,61.447,46605446,48682123
2026-07-31T23:13:07Z,xyz,xyz:NFLX,0.0000062500,5.475,71.68,6647473,2961192
2026-07-31T23:13:07Z,xyz,xyz:COST,0.0000062500,5.475,951.74,468568,259147
2026-07-31T23:13:07Z,xyz,xyz:LLY,0.0000062500,5.475,1149.2,2198697,2077483
2026-07-31T23:13:07Z,xyz,xyz:SKHX,0.0001144724,100.278,1086.0,366766526,1453634709
2026-07-31T23:13:07Z,xyz,xyz:TSM,0.0000327910,28.725,403.98,7153636,5635977
2026-07-31T23:13:07Z,xyz,xyz:JPY,0.0000000000,0.0,158.53,21753338,16557055
2026-07-31T23:13:07Z,xyz,xyz:EUR,0.0000000000,0.0,1.1519,9870282,2681659
2026-07-31T23:13:07Z,xyz,xyz:SILVER,0.0000062500,5.475,57.817,90544323,94841224
2026-07-31T23:13:07Z,xyz,xyz:RIVN,0.0000062500,5.475,15.368,681278,1476583
2026-07-31T23:13:07Z,xyz,xyz:BABA,0.0000127124,11.136,121.71,7985899,5723484
2026-07-31T23:13:07Z,xyz,xyz:CL,0.0001648320,144.393,87.575,154700290,337923214
2026-07-31T23:13:07Z,xyz,xyz:COPPER,0.0000062500,5.475,6.5224,8559550,2023139
2026-07-31T23:13:07Z,xyz,xyz:NATGAS,0.0000062500,5.475,2.7834,6525571,6431410
2026-07-31T23:13:07Z,xyz,xyz:SMSN,-0.0000252680,-22.135,164.56,67676863,291446376
2026-07-31T23:13:07Z,xyz,xyz:PLATINUM,0.0000062500,5.475,1642.2,3368323,2239109
2026-07-31T23:13:07Z,xyz,xyz:USAR,0.0000751147,65.8,14.909,1772001,824707
2026-07-31T23:13:07Z,xyz,xyz:CRWV,0.0000062500,5.475,71.291,4585159,6509663
2026-07-31T23:13:07Z,xyz,xyz:URNM,-0.0001157831,-101.426,48.94,1014961,299513
2026-07-31T23:13:07Z,xyz,xyz:PALLADIUM,0.0000079145,6.933,1282.4,2014266,783005
2026-07-31T23:13:07Z,xyz,xyz:GME,0.0000145112,12.712,21.726,2116510,449156
2026-07-31T23:13:07Z,xyz,xyz:KR200,-0.0000342925,-30.04,974.01,1231472,4094885
2026-07-31T23:13:07Z,xyz,xyz:SOFTBANK,-0.0002885357,-252.757,31.326,248210,212009
2026-07-31T23:13:07Z,xyz,xyz:JP225,-0.0000517688,-45.349,63370.0,1040549,3911420
2026-07-31T23:13:07Z,xyz,xyz:HYUNDAI,0.0000062500,5.475,256.98,1624954,2546190
2026-07-31T23:13:07Z,xyz,xyz:KIOXIA,-0.0001213217,-106.278,275.94,14495449,36725299
2026-07-31T23:13:07Z,xyz,xyz:EWY,0.0000062500,5.475,156.51,9628453,102578277
2026-07-31T23:13:07Z,xyz,xyz:EWJ,-0.0000603365,-52.855,92.296,1031632,2870296
2026-07-31T23:13:07Z,xyz,xyz:BRENTOIL,0.0001316480,115.324,90.893,162695087,218493664
2026-07-31T23:13:07Z,xyz,xyz:HIMS,0.0000232725,20.387,27.63,3007006,1623438
2026-07-31T23:13:07Z,xyz,xyz:SP500,0.0000062500,5.475,7463.5,661158611,544856409
2026-07-31T23:13:07Z,xyz,xyz:DKNG,0.0000478774,41.941,23.477,1162312,1039008
2026-07-31T23:13:07Z,xyz,xyz:LITE,0.0000693603,60.76,708.2,6096992,3101158
2026-07-31T23:13:07Z,xyz,xyz:XLE,-0.0000945799,-82.852,60.168,1541883,742299
2026-07-31T23:13:07Z,xyz,xyz:BX,-0.0001875689,-164.31,127.57,3616097,2604992
2026-07-31T23:13:07Z,xyz,xyz:PURRDAT,-0.0000949192,-83.149,6.1516,6190872,2902689
2026-07-31T23:13:07Z,xyz,xyz:MRVL,0.0000062500,5.475,185.62,27148080,42691966
2026-07-31T23:13:07Z,xyz,xyz:RKLB,-0.0000142224,-12.459,64.229,4008992,2310734
2026-07-31T23:13:07Z,xyz,xyz:BIRD,0.0004839307,423.923,2.2222,60063,148525
2026-07-31T23:13:07Z,xyz,xyz:DRAM,0.0000062500,5.475,49.794,63404114,502012911
2026-07-31T23:13:07Z,xyz,xyz:CBRS,-0.0000093768,-8.214,196.58,42710536,13030697
2026-07-31T23:13:07Z,xyz,xyz:EWZ,-0.0000169105,-14.814,36.444,282461,422194
2026-07-31T23:13:07Z,xyz,xyz:ZM,-0.0001026902,-89.957,94.668,392520,847670
2026-07-31T23:13:07Z,xyz,xyz:EBAY,0.0000517004,45.29,114.12,227069,199654
2026-07-31T23:13:07Z,xyz,xyz:ARM,0.0000062500,5.475,236.04,3202128,3822775
2026-07-31T23:13:07Z,xyz,xyz:EWT,-0.0000208019,-18.222,96.003,624686,734301
2026-07-31T23:13:07Z,xyz,xyz:GBP,-0.0000517185,-45.305,1.3481,59767,65461
2026-07-31T23:13:07Z,xyz,xyz:SPCX,0.0000345647,30.279,107.91,175895678,121907875
2026-07-31T23:13:07Z,xyz,xyz:ASML,0.0000050109,4.39,1625.7,1875190,1524436
2026-07-31T23:13:07Z,xyz,xyz:MINIMAX,0.0001969895,172.563,29.29,6221993,5671040
2026-07-31T23:13:07Z,xyz,xyz:BB,0.0000032693,2.864,8.435,10492037,2685433
2026-07-31T23:13:07Z,xyz,xyz:QNT,0.0000878176,76.928,50.79,1183060,1452875
2026-07-31T23:13:07Z,xyz,xyz:DELL,-0.0000212098,-18.58,401.81,3983183,4123865
2026-07-31T23:13:07Z,xyz,xyz:IBM,0.0000062500,5.475,222.37,1685756,1009005
2026-07-31T23:13:07Z,xyz,xyz:AVGO,0.0000024494,2.146,387.29,2063148,852033
2026-07-31T23:13:07Z,xyz,xyz:NOW,0.0000062500,5.475,110.44,1311303,1682829
2026-07-31T23:13:07Z,xyz,xyz:NBIS,0.0000062500,5.475,187.38,23610318,36256620
2026-07-31T23:13:07Z,xyz,xyz:WDC,-0.0000057608,-5.046,538.37,1204768,2899217
2026-07-31T23:13:07Z,xyz,xyz:NOK,0.0001085012,95.047,9.0609,1826594,1534730
2026-07-31T23:13:07Z,xyz,xyz:SMH,0.0000062500,5.475,538.09,1525751,1674530
2026-07-31T23:13:07Z,xyz,xyz:BE,-0.0000050478,-4.422,201.9,2655332,10228705
2026-07-31T23:13:07Z,xyz,xyz:ZHIPU,0.0001019067,89.27,116.01,4984857,18986681
2026-07-31T23:13:07Z,xyz,xyz:QCOM,0.0000062500,5.475,147.13,3928962,1775140
2026-07-31T23:13:07Z,xyz,xyz:STRC,-0.0000245436,-21.5,89.307,8900175,995301
2026-07-31T23:13:07Z,xyz,xyz:BOT,0.0000112848,9.885,26.014,3622481,1237083
2026-07-31T23:13:07Z,xyz,xyz:AMAT,0.0000058681,5.14,506.5,805785,778259
2026-07-31T23:13:07Z,xyz,xyz:GIGADEV,-0.0005150800,-451.21,55.826,514598,605468
2026-07-31T23:13:07Z,xyz,xyz:SHAZ,0.0003278175,287.168,47.508,2606963,896676
2026-07-31T23:13:07Z,xyz,xyz:SKHY,0.0000196540,17.217,142.47,82420086,404370051
2026-07-31T23:13:07Z,xyz,xyz:CXMT,-0.0000698000,-61.145,7.4665,72011280,66837798
2026-07-31T23:13:07Z,hyna,hyna:BTC,0.0000125000,10.95,62975.0,1997075,1525643
2026-07-31T23:13:07Z,hyna,hyna:ETH,0.0000072257,6.33,1861.9,1303414,860242
2026-07-31T23:13:07Z,hyna,hyna:HYPE,0.0000561438,49.182,52.624,675978,41612
2026-07-31T23:13:07Z,hyna,hyna:SOL,0.0000125000,10.95,72.905,493893,42228
2026-07-31T23:13:07Z,hyna,hyna:ZEC,0.0000125000,10.95,456.84,65675,6112
2026-07-31T23:13:07Z,hyna,hyna:XRP,0.0000125000,10.95,1.0622,36527,319
2026-07-31T23:13:07Z,hyna,hyna:BNB,0.0000125000,10.95,587.18,18841,14885
2026-07-31T23:13:07Z,hyna,hyna:DOGE,0.0000125000,10.95,0.069683,38360,2217
2026-07-31T23:13:07Z,hyna,hyna:SUI,0.0000125000,10.95,0.6825,20162,1587
2026-07-31T23:13:07Z,hyna,hyna:PUMP,0.0000125000,10.95,0.002041,143844,17901
2026-07-31T23:13:07Z,hyna,hyna:FARTCOIN,0.0000658295,57.667,0.12397,30082,6677
2026-07-31T23:13:07Z,hyna,hyna:ENA,0.0000934598,81.871,0.08033,473204,6798
2026-07-31T23:13:07Z,hyna,hyna:LTC,0.0000031195,2.733,44.198,60560,11
2026-07-31T23:13:07Z,hyna,hyna:LINK,-0.0000530506,-46.472,8.159,26970,3066
2026-07-31T23:13:07Z,hyna,hyna:XPL,0.0000125000,10.95,0.073586,18224,460
2026-07-31T23:13:07Z,hyna,hyna:ADA,0.0000125000,10.95,0.16792,24018,0
2026-07-31T23:13:07Z,hyna,hyna:1000PEPE,-0.0000166132,-14.553,0.002754,42089,25452
2026-07-31T23:13:07Z,hyna,hyna:BASED,0.0000568773,49.825,0.078727,61648,4432
2026-07-31T23:13:07Z,para,para:TOTAL2,0.0000132346,11.594,879.096,207934,261
2026-07-31T23:13:07Z,para,para:OTHERS,0.0000271947,23.823,156.6338,324595,894
2026-07-31T23:13:07Z,para,para:BTCD,-0.0000164618,-14.421,58.93508,649028,28077
2026-07-31T23:13:07Z,para,para:AVGO,0.0000075000,6.57,387.39,78354,53477
2026-07-31T23:13:07Z,para,para:COHR,0.0000116756,10.228,260.35,197653,517721
2026-07-31T23:13:07Z,para,para:GLW,0.0000092142,8.072,137.3233,92127,236955
2026-07-31T23:13:07Z,para,para:CRDO,0.0000539250,47.238,206.2049,579729,1226339
2026-07-31T23:13:07Z,para,para:LRCX,-0.0000262262,-22.974,292.6503,213225,1212484
2026-07-31T23:13:07Z,para,para:STX,-0.0000162546,-14.239,849.75,414496,1830901
2026-07-31T23:13:07Z,para,para:IREN,0.0000075000,6.57,36.6953,73281,1694117
2026-07-31T23:13:07Z,para,para:TER,-0.0002988100,-261.758,364.87,49936,296069
2026-07-31T23:13:07Z,para,para:AAOI,0.0000075000,6.57,92.7252,25800,136245
2026-07-31T23:13:07Z,mkts,mkts:US500,0.0000057078,5.0,744.5,1189446,1121810
2026-07-31T23:13:07Z,mkts,mkts:USTECH,-0.0000667777,-58.497,684.16,3275265,5158327
2026-08-01T03:45:16Z,xyz,xyz:XYZ100,0.0000062500,5.475,28168.0,218132406,455784375
2026-08-01T03:45:16Z,xyz,xyz:TSLA,0.0000062500,5.475,309.65,33902814,51420281
2026-08-01T03:45:16Z,xyz,xyz:NVDA,0.0000062500,5.475,199.43,155499013,52814535
2026-08-01T03:45:16Z,xyz,xyz:GOLD,0.0000062500,5.475,4051.7,189181877,40134219
2026-08-01T03:45:16Z,xyz,xyz:HOOD,-0.0000012125,-1.062,86.294,17212889,7803272
2026-08-01T03:45:16Z,xyz,xyz:INTC,0.0000062500,5.475,89.802,33965049,45160215
2026-08-01T03:45:16Z,xyz,xyz:PLTR,0.0000067667,5.928,123.02,5221664,6154621
2026-08-01T03:45:16Z,xyz,xyz:COIN,0.0000062500,5.475,145.99,11555133,17413066
2026-08-01T03:45:16Z,xyz,xyz:META,-0.0000096994,-8.497,553.76,61867938,31187031
2026-08-01T03:45:16Z,xyz,xyz:AAPL,0.0000062500,5.475,307.47,53196046,69632732
2026-08-01T03:45:16Z,xyz,xyz:MSFT,0.0000212613,18.625,461.07,40957061,33710168
2026-08-01T03:45:16Z,xyz,xyz:ORCL,0.0000062500,5.475,129.01,29504390,11036485
2026-08-01T03:45:16Z,xyz,xyz:GOOGL,0.0000195164,17.096,354.15,114194492,61322883
2026-08-01T03:45:16Z,xyz,xyz:AMZN,-0.0000295666,-25.9,269.38,23305376,42668473
2026-08-01T03:45:16Z,xyz,xyz:AMD,0.0000062500,5.475,473.76,7395955,34020820
2026-08-01T03:45:16Z,xyz,xyz:MU,-0.0000009960,-0.872,817.1,165806404,616404008
2026-08-01T03:45:16Z,xyz,xyz:SNDK,0.0000062500,5.475,1214.9,119393673,736274361
2026-08-01T03:45:16Z,xyz,xyz:MSTR,0.0000062500,5.475,94.03,23226336,17207992
2026-08-01T03:45:16Z,xyz,xyz:CRCL,-0.0000050365,-4.412,61.612,46391352,47369655
2026-08-01T03:45:16Z,xyz,xyz:NFLX,-0.0000070205,-6.15,71.685,6601978,2356937
2026-08-01T03:45:16Z,xyz,xyz:COST,0.0000246625,21.604,951.78,469168,231877
2026-08-01T03:45:16Z,xyz,xyz:LLY,-0.0000177053,-15.51,1151.2,2216602,2072235
2026-08-01T03:45:16Z,xyz,xyz:SKHX,-0.0000057756,-5.059,1088.6,357705428,887444863
2026-08-01T03:45:16Z,xyz,xyz:TSM,0.0000114826,10.059,405.29,7158974,4498995
2026-08-01T03:45:16Z,xyz,xyz:JPY,0.0000000000,0.0,158.53,22134352,14163960
2026-08-01T03:45:16Z,xyz,xyz:EUR,0.0000000000,0.0,1.1522,9888721,2670972
2026-08-01T03:45:16Z,xyz,xyz:SILVER,0.0000059080,5.175,57.774,89797251,83685670
2026-08-01T03:45:16Z,xyz,xyz:RIVN,0.0000600958,52.644,15.398,687149,1281770
2026-08-01T03:45:16Z,xyz,xyz:BABA,0.0000062500,5.475,122.07,7995679,4733911
2026-08-01T03:45:16Z,xyz,xyz:CL,0.0000677526,59.351,86.881,148582309,305057254
2026-08-01T03:45:16Z,xyz,xyz:COPPER,0.0000062500,5.475,6.4905,8491202,1711078
2026-08-01T03:45:16Z,xyz,xyz:NATGAS,0.0000062500,5.475,2.7797,6465539,6193187
2026-08-01T03:45:16Z,xyz,xyz:SMSN,-0.0000244754,-21.44,162.82,65415947,178043498
2026-08-01T03:45:16Z,xyz,xyz:PLATINUM,0.0000062500,5.475,1643.6,3357576,1925545
2026-08-01T03:45:16Z,xyz,xyz:USAR,0.0000197533,17.304,14.974,1780311,727536
2026-08-01T03:45:16Z,xyz,xyz:CRWV,0.0000062500,5.475,71.25,4565515,6105412
2026-08-01T03:45:16Z,xyz,xyz:URNM,0.0000062500,5.475,49.117,1006974,299968
2026-08-01T03:45:16Z,xyz,xyz:PALLADIUM,0.0000062500,5.475,1282.7,2014130,618284
2026-08-01T03:45:16Z,xyz,xyz:GME,0.0000116603,10.214,21.696,2110980,362938
2026-08-01T03:45:16Z,xyz,xyz:KR200,0.0001606465,140.726,977.36,1228174,1482941
2026-08-01T03:45:16Z,xyz,xyz:SOFTBANK,0.0000062500,5.475,31.08,245882,77886
2026-08-01T03:45:16Z,xyz,xyz:JP225,-0.0001152962,-100.999,63219.0,1115528,1490257
2026-08-01T03:45:16Z,xyz,xyz:HYUNDAI,0.0000264460,23.167,257.53,1628648,975089
2026-08-01T03:45:16Z,xyz,xyz:KIOXIA,-0.0001939092,-169.864,274.58,14413933,25600661
2026-08-01T03:45:16Z,xyz,xyz:EWY,0.0000062500,5.475,157.37,10187540,82235630
2026-08-01T03:45:16Z,xyz,xyz:EWJ,0.0000062500,5.475,92.168,1073954,1845965
2026-08-01T03:45:16Z,xyz,xyz:BRENTOIL,0.0000838823,73.481,90.416,166214160,192240585
2026-08-01T03:45:16Z,xyz,xyz:HIMS,0.0000062500,5.475,27.636,2988362,1607486
2026-08-01T03:45:16Z,xyz,xyz:SP500,0.0000062500,5.475,7467.4,660404714,438279668
2026-08-01T03:45:16Z,xyz,xyz:DKNG,0.0000627149,54.938,23.651,1215961,819918
2026-08-01T03:45:16Z,xyz,xyz:LITE,0.0000366430,32.099,708.82,6098269,2512934
2026-08-01T03:45:16Z,xyz,xyz:XLE,-0.0000794043,-69.558,59.893,1527554,727167
2026-08-01T03:45:16Z,xyz,xyz:BX,0.0000062500,5.475,127.22,3604471,2668342
2026-08-01T03:45:16Z,xyz,xyz:PURRDAT,-0.0001796844,-157.404,6.1252,6133126,2842017
2026-08-01T03:45:16Z,xyz,xyz:MRVL,0.0000053540,4.69,186.1,27086554,37449897
2026-08-01T03:45:16Z,xyz,xyz:RKLB,0.0000427198,37.423,64.518,3985308,1883651
2026-08-01T03:45:16Z,xyz,xyz:BIRD,-0.0003172229,-277.887,2.26,60900,139887
2026-08-01T03:45:16Z,xyz,xyz:DRAM,-0.0000004993,-0.437,49.98,62854428,433413111
2026-08-01T03:45:16Z,xyz,xyz:CBRS,-0.0000018863,-1.652,195.62,42473222,12498310
2026-08-01T03:45:16Z,xyz,xyz:EWZ,0.0000172575,15.118,36.449,282527,344053
2026-08-01T03:45:16Z,xyz,xyz:ZM,-0.0001021905,-89.519,94.821,370531,802547
2026-08-01T03:45:16Z,xyz,xyz:EBAY,-0.0000829424,-72.658,113.74,227601,175819
2026-08-01T03:45:16Z,xyz,xyz:ARM,-0.0000063585,-5.57,235.46,3107832,3415704
2026-08-01T03:45:16Z,xyz,xyz:EWT,0.0000262408,22.987,95.746,623846,405828
2026-08-01T03:45:16Z,xyz,xyz:GBP,-0.0000318295,-27.883,1.347,59519,63258
2026-08-01T03:45:16Z,xyz,xyz:SPCX,-0.0000076056,-6.663,108.5,176523042,113695819
2026-08-01T03:45:16Z,xyz,xyz:ASML,0.0000169739,14.869,1631.6,1927703,1273093
2026-08-01T03:45:16Z,xyz,xyz:MINIMAX,0.0000772792,67.697,29.111,6167224,1984196
2026-08-01T03:45:16Z,xyz,xyz:BB,0.0000062500,5.475,8.4441,10505587,2407226
2026-08-01T03:45:16Z,xyz,xyz:QNT,0.0000025934,2.272,51.553,1138154,1423423
2026-08-01T03:45:16Z,xyz,xyz:DELL,0.0000480915,42.128,404.84,4016248,3751037
