ts_utc,symbol,cex,hl_funding_1h,cex_funding_1h,hl_apr_pct,cex_apr_pct,gross_spread_8h_bps,fee_8h_bps,net_spread_8h_bps,net_apr_pct,direction,hl_mark,cex_mark,hl_oi_usd,hl_day_vlm_usd
2026-07-30T01:24:22Z,NOT,kraken,-0.0001068871,-0.0001616022,-93.633,-141.564,4.3772,0.3333,4.0439,44.28,short_hl_long_cex,0.000329,0.00032976249,189908,19280
2026-07-30T01:24:22Z,APE,kraken,0.0000125000,-0.0000420002,10.95,-36.792,4.36,0.3333,4.0267,44.092,short_hl_long_cex,0.13914,0.1392010914,906901,347823
2026-07-30T01:24:22Z,GALA,kraken,0.0000023872,0.0000556852,2.091,48.78,-4.2638,0.3333,3.9305,43.039,short_cex_long_hl,0.00181,0.00181146534,199169,104212
2026-07-30T01:24:22Z,DASH,kraken,0.0000125000,-0.0000401450,10.95,-35.167,4.2116,0.3333,3.8783,42.467,short_hl_long_cex,29.425,29.4383407589,739209,578667
2026-07-30T01:24:22Z,SNX,kraken,-0.0000083982,-0.0000598194,-7.357,-52.402,4.1137,0.3333,3.7804,41.395,short_hl_long_cex,0.21031,0.21026565817,713281,396148
2026-07-30T01:24:22Z,BIO,okx,0.0000125000,-0.0000370563,10.95,-32.461,3.9645,0.3333,3.6312,39.761,short_hl_long_cex,0.022911,0.0229,693954,161448
2026-07-30T01:24:22Z,STX,kraken,0.0000125000,0.0000571543,10.95,50.067,-3.5723,0.3333,3.239,35.467,short_cex_long_hl,0.13482,0.13492174642,421962,178835
2026-07-30T01:24:22Z,AXS,kraken,0.0000024642,0.0000463483,2.159,40.601,-3.5107,0.3333,3.1774,34.792,short_cex_long_hl,0.82192,0.82311084328,292671,132909
2026-07-30T01:24:22Z,COMP,kraken,0.0000125000,-0.0000309527,10.95,-27.115,3.4762,0.3333,3.1429,34.415,short_hl_long_cex,16.685,16.69617232064,689788,141579
2026-07-30T01:24:22Z,JTO,okx,-0.0000309178,0.0000125000,-27.084,10.95,-3.4734,0.3333,3.1401,34.384,short_cex_long_hl,0.54196,0.5419,10574030,1911350
2026-07-30T01:24:22Z,ZEC,kraken,-0.0000308961,0.0000117519,-27.065,10.295,-3.4118,0.3333,3.0785,33.71,short_cex_long_hl,466.29,466.47104222069,186943644,75650405
2026-07-30T01:24:22Z,FARTCOIN,kraken,0.0000125000,-0.0000301058,10.95,-26.373,3.4085,0.3333,3.0751,33.673,short_hl_long_cex,0.12159,0.12154913721,15265746,6439001
2026-07-30T01:24:22Z,PROVE,okx,0.0000125000,-0.0000289606,10.95,-25.369,3.3168,0.3333,2.9835,32.669,short_hl_long_cex,0.1656,0.1654,215822,83213
2026-07-30T01:24:22Z,HBAR,kraken,0.0000096290,0.0000500576,8.435,43.85,-3.2343,0.3333,2.901,31.765,short_cex_long_hl,0.068075,0.06806191063,4284665,760266
